Date,price,returns,SMA_S,SMA_L,position,strategy,creturns,cstrategy
2010-08-04,28.274999618530273,0.003010684439817664,26.233100090026856,27.200600080490112,-1,-0.003010684439817664,1.2791223797360796,0.922224925631763
2010-08-05,28.184999465942383,-0.0031881059255243352,26.290600090026857,27.204550075531007,-1,0.0031881059255243352,1.2750508957075037,0.925169768122447
2010-08-06,28.375,0.0067185732163209605,26.35730007171631,27.211250076293947,-1,-0.0067185732163209605,1.2836462604662582,0.918974781336994
2010-08-09,28.55500030517578,0.006323587002557046,26.41610008239746,27.218850078582765,-1,-0.006323587002557046,1.2917892285234098,0.9131818995537105
2010-08-10,28.489999771118164,-0.0022789223280673407,26.471900062561033,27.225925073623657,-1,0.0022789223280673407,1.2888486931059164,0.9152653432757043
2010-08-11,28.020000457763672,-0.016634583230162366,26.519400062561036,27.23292507171631,-1,0.016634583230162366,1.2675865658456802,0.9306177371318419
2010-08-12,27.844999313354492,-0.006265164863824628,26.552200050354003,27.23907506942749,-1,0.006265164863824628,1.2596697529964058,0.9364665133222385
2010-08-13,27.864999771118164,0.0007180204254759898,26.58200004577637,27.2447500705719,-1,-0.0007180204254759898,1.2605745463996114,0.935794352579348
2010-08-16,27.940000534057617,0.0026879601357160813,26.628100051879883,27.250675077438355,-1,-0.0026879601357160813,1.2639674785187072,0.933282352255213
2010-08-17,28.059999465942383,0.004285682698351385,26.681300048828124,27.255750074386597,-1,-0.004285682698351385,1.2693960663662431,0.9292911588286608
2010-08-18,27.920000076293945,-0.005001775014849823,26.724100036621095,27.262075071334838,-1,0.005001775014849823,1.263062685115502,0.9339509079220057
2010-08-19,27.639999389648438,-0.010079303809477828,26.763400039672852,27.265975065231324,-1,0.010079303809477828,1.250395836328172,0.9434120838006598
2010-08-20,27.649999618530273,0.0003617373546852919,26.791900024414062,27.27142506599426,-1,-0.0003617373546852919,1.2508482330297748,0.9430708781262274
2010-08-23,27.799999237060547,0.00541027908075561,26.831399993896483,27.276700057983398,-1,-0.00541027908075561,1.2576340109821185,0.9379823789949985
2010-08-24,27.829999923706055,0.001078579543645448,26.872900009155273,27.279850053787232,-1,-0.001078579543645448,1.2589912010869264,0.9369712357859299
2010-08-25,27.69499969482422,-0.004862692330469284,26.905,27.282100048065185,-1,0.004862692330469284,1.2528839750440628,0.9415385343120402
2010-08-26,27.579999923706055,-0.0041610108670241345,26.932599983215333,27.281300048828125,-1,0.0041610108670241345,1.2476815424044043,0.9454644486066138
2010-08-27,28.079999923706055,0.017966706841711713,26.970599975585937,27.282175045013428,-1,-0.017966706841711713,1.2703008597694485,0.9286292553876775
2010-08-30,27.774999618530273,-0.010921254649179497,27.002999954223633,27.28072504043579,-1,0.010921254649179497,1.256503062371036,0.93882663469203
2010-08-31,27.940000534057617,0.005923051151851314,27.036999969482423,27.280575046539308,-1,-0.005923051151851314,1.2639674785187076,0.9332823522552128
2010-09-01,28.655000686645508,0.02526859902294147,27.085499992370604,27.28270005226135,-1,-0.02526859902294147,1.2963131092535884,0.9099950722594022
2010-09-02,28.690000534057617,0.001220676641835661,27.13689998626709,27.284300050735474,-1,-0.001220676641835661,1.297896454566274,0.908884940224478
2010-09-03,28.780000686645508,0.003132076709609256,27.194500007629394,27.28602505683899,-1,-0.003132076709609256,1.3019679385948497,0.9060426962580628
2010-09-07,28.815000534057617,0.001215378104995832,27.268200035095216,27.28865005493164,-1,-0.001215378104995832,1.303551283907535,0.9049421807095587
2010-09-08,28.915000915527344,0.0034644198502503188,27.335700035095215,27.29102505683899,1,-0.0034644198502503188,1.3080751646377133,0.9018125054401933
2010-09-09,29.145000457763672,0.007922863931041078,27.415300025939942,27.29305006027222,1,0.007922863931041078,1.31848002991703,0.9089858222953506
2010-09-10,29.260000228881836,0.003938016210388834,27.49930004119873,27.29375005722046,1,0.003938016210388834,1.3236824625566885,0.9125724807229292
2010-09-13,29.014999389648438,-0.008408486807477642,27.57930004119873,27.293350057601927,1,-0.008408486807477642,1.3125989590820435,0.9049312974731174
2010-09-14,28.795000076293945,-0.0076111529986553125,27.654700050354005,27.29205005645752,1,-0.0076111529986553125,1.3026464905043293,0.8980698717186815
2010-09-15,28.709999084472656,-0.0029563013640152465,27.7246000289917,27.292650051116944,1,-0.0029563013640152465,1.298801161683631,0.8954188271061222
2010-09-16,28.7549991607666,0.001566173735890286,27.785,27.29342504501343,1,0.001566173735890286,1.300836903697919,0.896822307315796
2010-09-17,28.780000686645508,0.0008690893375817788,27.836400032043457,27.292125043869017,1,0.0008690893375817788,1.3019679385948497,0.8976020648111719
2010-09-20,28.985000610351562,0.007097750531545608,27.8921000289917,27.292150049209596,1,0.007097750531545608,1.3112418552630838,0.9039956836580981
2010-09-21,29.05500030517578,0.0024121201812581055,27.94870002746582,27.294250049591064,1,0.0024121201812581055,1.3144085458884542,0.906178861876003
2010-09-22,29.114999771118164,0.0020629013973289347,28.003800010681154,27.296100044250487,1,0.0020629013973289347,1.3171228398122223,0.9080501489931866
2010-09-23,28.934999465942383,-0.0062015808591276995,28.054300003051758,27.296100044250487,1,-0.0062015808591276995,1.3089798717550707,0.9024362281544913
2010-09-24,29.309999465942383,0.01287681993314475,28.112000007629394,27.29845004081726,1,0.01287681993314475,1.325944359778854,0.9141318767393916
2010-09-27,29.299999237060547,-0.00034124651766514466,28.17430000305176,27.300375032424927,1,-0.00034124651766514466,1.3254919630772513,0.9138199856386702
2010-09-28,29.549999237060547,0.008496228049380671,28.24259998321533,27.301675024032594,1,0.008496228049380671,1.3368016217597734,0.9216170846952702
2010-09-29,29.3799991607666,-0.005769575852567521,28.297799949645995,27.300800018310547,1,-0.005769575852567521,1.3291110504042243,0.9163150549572963
2010-09-30,29.260000228881836,-0.0040927387666213864,28.342199935913087,27.29950001716614,1,-0.0040927387666213864,1.3236824625566888,0.9125724807229294
2010-10-01,29.559999465942383,0.010200674598775102,28.390799942016603,27.29965001106262,1,0.010200674598775102,1.337254018461376,0.9219289757959915
2010-10-04,29.440000534057617,-0.004067766011879717,28.432099952697754,27.300800018310547,1,-0.004067766011879717,1.3318254306138402,0.9181864015616246
2010-10-05,29.829999923706055,0.01316028396781311,28.479299964904786,27.307500019073487,1,0.01316028396781311,1.3494684705471034,0.9303498570540344
2010-10-06,29.899999618530273,0.002343871669423487,28.526799964904786,27.314700021743775,1,0.002343871669423487,1.352635161172474,0.9325330352719393
